k,jaccard
3,0.39299610894941633
3,0.6956521739130435
3,0.4109090909090909
3,0.4576271186440678
3,0.3593314763231198
3,0.7134831460674157
3,0.7182320441988951
3,0.7128205128205128
3,0.3715170278637771
3,0.5432098765432098
3,0.7692307692307693
3,0.7081081081081081
3,0.4463087248322148
3,0.39603960396039606
3,0.6927374301675978
3,0.555045871559633
3,0.8682634730538922
3,0.6413043478260869
3,0.42142857142857143
3,0.6732673267326733
3,0.6908212560386473
3,0.34534534534534533
3,0.6684782608695652
3,0.40878378378378377
3,0.6666666666666666
3,0.4105263157894737
3,0.3237822349570201
3,0.6486486486486487
3,0.436426116838488
3,0.6615384615384615
3,0.6633165829145728
3,0.6875
3,0.6487804878048781
3,0.6432432432432432
3,0.7263157894736842
3,0.7701149425287356
3,0.3981191222570533
3,0.4426877470355731
3,0.4125874125874126
3,0.3940298507462687
3,0.6852791878172588
3,0.7577319587628866
3,0.4128113879003559
3,0.56875
3,0.4163265306122449
3,0.46530612244897956
3,0.4782608695652174
3,0.6898395721925134
3,0.6363636363636364
3,0.39490445859872614
3,0.39365079365079364
3,0.6968085106382979
3,0.7120418848167539
3,0.36741214057507987
3,0.7333333333333333
3,0.6715686274509803
3,0.702247191011236
3,0.4148606811145511
3,0.7351351351351352
3,0.40671641791044777
3,0.40711462450592883
3,0.5219298245614035
3,0.694300518134715
3,0.6428571428571429
3,0.43223443223443225
3,0.4372093023255814
3,0.4092664092664093
3,0.6272189349112426
3,0.6956521739130435
3,0.6363636363636364
3,0.448
3,0.7354497354497355
3,0.6815642458100558
3,0.39849624060150374
3,0.37822349570200575
3,0.3970037453183521
3,0.44802867383512546
3,0.7081081081081081
3,0.689119170984456
3,0.6515151515151515
3,0.25557809330628806
3,0.7025641025641025
3,0.6923076923076923
3,0.6868131868131868
3,0.5978260869565217
3,0.5352112676056338
3,0.3852140077821012
3,0.3890577507598784
3,0.8044692737430168
3,0.5660377358490566
3,0.7426900584795322
3,0.38125
3,0.6884422110552764
3,0.6558139534883721
3,0.6984126984126984
3,0.4626334519572954
3,0.686046511627907
3,0.39823008849557523
3,0.5661157024793388
3,0.7127659574468085
3,0.40307692307692305
3,0.5707964601769911
3,0.41818181818181815
3,0.6965174129353234
3,0.6453488372093024
3,0.425531914893617
3,0.41605839416058393
3,0.6808510638297872
3,0.75
3,0.7074468085106383
3,0.45714285714285713
3,0.48363636363636364
3,0.68
3,0.39751552795031053
3,0.6398104265402843
3,0.4557823129251701
3,0.4825174825174825
3,0.3641304347826087
3,0.7070707070707071
3,0.5509259259259259
3,0.8654970760233918
3,0.6409090909090909
3,0.6386138613861386
3,0.6824644549763034
3,0.4744525547445255
3,0.4763636363636364
3,0.6630434782608695
3,0.43190661478599224
3,0.6666666666666666
3,0.7253886010362695
3,0.7321428571428571
3,0.5154185022026432
3,0.639269406392694
3,0.8343949044585988
3,0.7485714285714286
3,0.7543859649122807
3,0.6432748538011696
3,0.7701149425287356
3,0.7182320441988951
3,0.3942307692307692
3,0.5597826086956522
3,0.4166666666666667
3,0.4393939393939394
3,0.6648936170212766
3,0.379746835443038
3,0.37822349570200575
3,0.6570048309178744
3,0.6305418719211823
3,0.4014084507042254
3,0.7111111111111111
3,0.4174454828660436
3,0.7797619047619048
3,0.7272727272727273
3,0.4944237918215613
3,0.6650246305418719
3,0.3557312252964427
3,0.4268774703557312
3,0.6939890710382514
3,0.6634146341463415
3,0.7191011235955056
3,0.403125
3,0.5661157024793388
3,0.6479591836734694
3,0.6850828729281768
3,0.37572254335260113
3,0.7277486910994765
3,0.6875
3,0.3834355828220859
3,0.6566265060240963
3,0.723404255319149
3,0.43529411764705883
3,0.6988636363636364
3,0.7081081081081081
3,0.48863636363636365
3,0.6476683937823834
3,0.504424778761062
3,0.3546511627906977
3,0.4669260700389105
3,0.8284023668639053
3,0.8650306748466258
3,0.6421568627450981
3,0.7398843930635838
3,0.6878612716763006
3,0.7440476190476191
3,0.5854922279792746
3,0.592814371257485
3,0.33509234828496043
3,0.4028776978417266
3,0.5672514619883041
3,0.6958762886597938
3,0.6262135922330098
3,0.7386363636363636
3,0.34408602150537637
3,0.2860169491525424
3,0.38461538461538464
3,0.46503496503496505
3,0.6715686274509803
3,0.31773399014778325
3,0.35275080906148865
3,0.7362637362637363
3,0.4166666666666667
3,0.734375
3,0.6682692307692307
3,0.6703296703296703
3,0.4752851711026616
3,0.6777251184834123
3,0.49433962264150944
3,0.5225225225225225
3,0.47346938775510206
3,0.6195652173913043
3,0.5570776255707762
3,0.4014084507042254
3,0.3561643835616438
3,0.4111111111111111
3,0.2909930715935335
3,0.6774193548387096
3,0.335243553008596
3,0.675392670157068
3,0.3626373626373626
3,0.6714285714285714
3,0.5857988165680473
3,0.5361702127659574
3,0.6811594202898551
3,0.6927374301675978
3,0.39755351681957185
3,0.6132596685082873
3,0.7032967032967034
3,0.45454545454545453
3,0.7239583333333334
3,0.4014084507042254
3,0.49818181818181817
3,0.7305699481865285
3,0.7195767195767195
3,0.75
3,0.4148606811145511
3,0.7741935483870968
3,0.4417808219178082
3,0.3793103448275862
3,0.723404255319149
3,0.37992831541218636
3,0.3944099378881988
3,0.4315068493150685
3,0.4068767908309456
3,0.5348837209302325
3,0.5470085470085471
3,0.42657342657342656
3,0.6587677725118484
3,0.4784172661870504
3,0.7119565217391305
3,0.39473684210526316
3,0.3333333333333333
3,0.5450643776824035
3,0.6415094339622641
3,0.41106719367588934
3,0.6633165829145728
3,0.4456140350877193
3,0.4421768707482993
3,0.6511627906976745
3,0.6951871657754011
3,0.37770897832817335
3,0.37425149700598803
3,0.6915422885572139
3,0.6683168316831684
3,0.29330254041570436
3,0.7070707070707071
3,0.6951871657754011
3,0.7405405405405405
3,0.4570446735395189
3,0.6611111111111111
3,0.7346938775510204
3,0.7222222222222222
3,0.7005347593582888
3,0.5401785714285714
3,0.5894736842105263
3,0.711340206185567
3,0.40809968847352024
3,0.4930232558139535
3,0.6610169491525424
3,0.6881188118811881
3,0.3839541547277937
3,0.375
3,0.7359550561797753
3,0.6056338028169014
3,0.4740740740740741
3,0.6752577319587629
3,0.42578125
3,0.46616541353383456
3,0.4401294498381877
3,0.5133928571428571
3,0.6323529411764706
3,0.6627906976744186
3,0.6795580110497238
3,0.6454545454545455
3,0.39436619718309857
3,0.5116279069767442
3,0.4722222222222222
3,0.6844919786096256
3,0.5527638190954773
3,0.46440677966101696
3,0.3188405797101449
3,0.43609022556390975
3,0.25760649087221094
3,0.726775956284153
3,0.4528985507246377
3,0.6497175141242938
3,0.5307017543859649
3,0.6422018348623854
3,0.4721189591078067
3,0.39937106918238996
3,0.6884422110552764
3,0.3900709219858156
3,0.6885245901639344
3,0.5730337078651685
3,0.352112676056338
3,0.31527093596059114
3,0.5933014354066986
3,0.42073170731707316
3,0.3656716417910448
3,0.458041958041958
3,0.711340206185567
3,0.36059479553903345
3,0.447098976109215
3,0.47619047619047616
3,0.6214689265536724
3,0.47547169811320755
3,0.7914438502673797
3,0.6284403669724771
3,0.5833333333333334
3,0.6108597285067874
3,0.5925925925925926
3,0.4486301369863014
3,0.6484848484848484
3,0.3561643835616438
3,0.6629834254143646
3,0.6627218934911243
3,0.39792387543252594
3,0.6779661016949152
3,0.28893905191873587
3,0.7315789473684211
3,0.48502994011976047
3,0.702247191011236
3,0.6881188118811881
3,0.6596858638743456
3,0.4756554307116105
3,0.3575418994413408
3,0.3939393939393939
3,0.6613756613756614
3,0.7674418604651163
3,0.5789473684210527
3,0.6538461538461539
3,0.4290657439446367
3,0.41114982578397213
3,0.685
3,0.3745583038869258
3,0.4492753623188406
3,0.4095744680851064
3,0.4095744680851064
3,0.6739130434782609
3,0.5818965517241379
3,0.5635593220338984
3,0.6342857142857142
3,0.43478260869565216
3,0.6432432432432432
3,0.5103092783505154
3,0.6446700507614214
3,0.6682692307692307
3,0.6850828729281768
3,0.42483660130718953
3,0.40498442367601245
3,0.732484076433121
3,0.6633663366336634
3,0.5532786885245902
3,0.6815642458100558
3,0.5303030303030303
3,0.353099730458221
3,0.7166666666666667
3,0.7037037037037037
3,0.44339622641509435
3,0.6540284360189573
3,0.2860169491525424
3,0.25557809330628806
3,0.6698564593301436
3,0.45390070921985815
3,0.6942675159235668
3,0.7016574585635359
3,0.4166666666666667
3,0.797752808988764
3,0.625
3,0.6363636363636364
3,0.5064377682403434
3,0.44357976653696496
3,0.3629032258064516
3,0.5597826086956522
3,0.3575418994413408
3,0.40559440559440557
3,0.6593406593406593
3,0.4114114114114114
3,0.37846153846153846
3,0.676923076923077
3,0.3715415019762846
3,0.3443526170798898
3,0.6298076923076923
3,0.6094674556213018
3,0.40942028985507245
3,0.4315068493150685
3,0.7061855670103093
3,0.4266666666666667
3,0.8035714285714286
3,0.4854014598540146
3,0.651685393258427
3,0.4315068493150685
3,0.76875
3,0.7
3,0.3342857142857143
3,0.5380434782608695
3,0.34054054054054056
3,0.37184115523465705
3,0.6287128712871287
3,0.37110481586402266
3,0.7142857142857143
3,0.6748768472906403
3,0.33121019108280253
3,0.41543026706231456
3,0.6875
3,0.563953488372093
3,0.39928057553956836
3,0.3774193548387097
3,0.7346938775510204
3,0.38924050632911394
3,0.6721311475409836
3,0.45077720207253885
3,0.6628571428571428
3,0.3767313019390582
3,0.6829268292682927
3,0.45387453874538747
3,0.6995305164319249
3,0.7021276595744681
3,0.4352517985611511
3,0.6381909547738693
3,0.6485148514851485
3,0.6746987951807228
3,0.38819875776397517
3,0.6683417085427136
3,0.6923076923076923
3,0.5213675213675214
3,0.8493975903614458
3,0.5560975609756098
3,0.4107883817427386
3,0.3539325842696629
3,0.5109170305676856
3,0.48249027237354086
3,0.42391304347826086
3,0.665
3,0.4838709677419355
3,0.6666666666666666
3,0.4724137931034483
3,0.3333333333333333
3,0.6834170854271356
3,0.6989795918367347
3,0.7272727272727273
3,0.5272727272727272
3,0.45724907063197023
3,0.38636363636363635
3,0.43137254901960786
3,0.4828897338403042
3,0.673469387755102
3,0.5664739884393064
3,0.6542553191489362
3,0.3252032520325203
3,0.4357976653696498
3,0.37846153846153846
3,0.7166666666666667
3,0.6919191919191919
3,0.37037037037037035
3,0.35275080906148865
3,0.6111111111111112
3,0.4892086330935252
3,0.5521472392638037
3,0.4708029197080292
3,0.6555023923444976
3,0.6804123711340206
3,0.4781021897810219
3,0.6529411764705882
3,0.45098039215686275
3,0.4185185185185185
3,0.46785714285714286
3,0.6798029556650246
3,0.37658227848101267
3,0.7471910112359551
3,0.4681647940074906
3,0.6861702127659575
3,0.6542056074766355
3,0.4576923076923077
3,0.6570048309178744
3,0.651685393258427
3,0.5035971223021583
3,0.7081081081081081
3,0.5707964601769911
3,0.6898395721925134
3,0.4166666666666667
3,0.6631578947368421
3,0.6715686274509803
3,0.4012539184952978
3,0.5078534031413613
3,0.4586206896551724
3,0.42412451361867703
3,0.4178082191780822
3,0.6699507389162561
3,0.7202072538860104
3,0.37888198757763975
3,0.3393316195372751
3,0.5978260869565217
3,0.48034934497816595
3,0.35149863760217986
3,0.7282051282051282
3,0.6822916666666666
3,0.6417112299465241
3,0.5052083333333334
3,0.7071823204419889
3,0.39375
3,0.6055555555555555
3,0.6868131868131868
3,0.7692307692307693
3,0.7172774869109948
3,0.36712328767123287
3,0.43700787401574803
3,0.3224932249322493
3,0.4496124031007752
3,0.7257142857142858
3,0.40853658536585363
3,0.702247191011236
3,0.6785714285714286
3,0.6875
3,0.5340909090909091
3,0.6701570680628273
3,0.6746411483253588
3,0.5062240663900415
3,0.3557692307692308
3,0.4107142857142857
3,0.40307692307692305
3,0.4674329501915709
3,0.4728682170542636
3,0.4478114478114478
3,0.6830601092896175
3,0.4212218649517685
3,0.676829268292683
3,0.65625
3,0.40752351097178685
3,0.43103448275862066
3,0.6481481481481481
3,0.7028571428571428
3,0.44481605351170567
3,0.7692307692307693
3,0.6407766990291263
3,0.43252595155709345
3,0.7015706806282722
3,0.65
3,0.5506607929515418
3,0.7195767195767195
3,0.6961325966850829
3,0.43783783783783786
3,0.6717171717171717
3,0.6797752808988764
3,0.7
3,0.36712328767123287
3,0.5714285714285714
3,0.6994535519125683
3,0.43986254295532645
3,0.4
3,0.4012345679012346
3,0.588495575221239
3,0.6894736842105263
3,0.6136363636363636
3,0.6162790697674418
3,0.3015075376884422
3,0.35962145110410093
3,0.4166666666666667
3,0.39649122807017545
3,0.3709677419354839
3,0.4028268551236749
3,0.3743169398907104
4,0.6030534351145038
4,0.5398773006134969
4,0.5845070422535211
4,0.3373493975903614
4,0.7049180327868853
4,0.6041666666666666
4,0.5686274509803921
4,0.5652173913043478
4,0.5660377358490566
4,0.5279503105590062
4,0.5915492957746479
4,0.5666666666666667
4,0.5769230769230769
4,0.5985401459854015
4,0.6228070175438597
4,0.5657894736842105
4,0.5161290322580645
4,0.5984251968503937
4,0.5746268656716418
4,0.47368421052631576
4,0.578125
4,0.6216216216216216
4,0.5192307692307693
4,0.7105263157894737
4,0.5833333333333334
4,0.5815602836879432
4,0.46218487394957986
4,0.7456140350877193
4,0.7301587301587301
4,0.7454545454545455
4,0.6484375
4,0.4772727272727273
4,0.5873015873015873
4,0.45664739884393063
4,0.7931034482758621
4,0.5944055944055944
4,0.7129629629629629
4,0.7338709677419355
4,0.7301587301587301
4,0.5737704918032787
4,0.5947712418300654
4,0.639344262295082
4,0.6434108527131783
4,0.719626168224299
4,0.6953125
4,0.6220472440944882
4,0.7166666666666667
4,0.648854961832061
4,0.6271186440677966
4,0.5933333333333334
4,0.6439393939393939
4,0.6239316239316239
4,0.6307692307692307
4,0.6532258064516129
4,0.8
4,0.736
4,0.48412698412698413
4,0.4970414201183432
4,0.5
4,0.5675675675675675
4,0.8679245283018868
4,0.7181818181818181
4,0.696
4,0.6846846846846847
4,0.6370370370370371
4,0.6197183098591549
4,0.375
4,0.6170212765957447
4,0.5878378378378378
4,0.6448598130841121
4,0.49137931034482757
4,0.6470588235294118
4,0.5939849624060151
4,0.5324675324675324
4,0.3046875
4,0.5478260869565217
4,0.5636363636363636
4,0.7213114754098361
4,0.6439393939393939
4,0.6231884057971014
4,0.5378787878787878
4,0.35658914728682173
4,0.7435897435897436
4,0.60431654676259
4,0.45535714285714285
4,0.696
4,0.5857142857142857
4,0.54375
4,0.572463768115942
4,0.5657894736842105
4,0.5608108108108109
4,0.5149253731343284
4,0.5918367346938775
4,0.6190476190476191
4,0.6259541984732825
4,0.37222222222222223
4,0.6554621848739496
4,0.639344262295082
4,0.5605095541401274
4,0.22935779816513763
4,0.5615384615384615
4,0.5
4,0.5031055900621118
4,0.7454545454545455
4,0.6
4,0.5681818181818182
4,0.5877192982456141
4,0.4180790960451977
4,0.7181818181818181
4,0.5803571428571429
4,0.2986111111111111
4,0.3547008547008547
4,0.5547945205479452
4,0.5673758865248227
4,0.6153846153846154
4,0.631578947368421
4,0.6338028169014085
4,0.25153374233128833
4,0.5
4,0.6956521739130435
4,0.6838235294117647
4,0.524822695035461
4,0.6551724137931034
4,0.5769230769230769
4,0.2792207792207792
4,0.4463276836158192
4,0.5882352941176471
4,0.8034188034188035
4,0.25227963525835867
4,0.6
4,0.3888888888888889
4,0.6106870229007634
4,0.5583333333333333
4,0.6850393700787402
4,0.6386554621848739
4,0.6861313868613139
4,0.5
4,0.5175438596491229
4,0.6260162601626016
4,0.7230769230769231
4,0.6
4,0.6888888888888889
4,0.6013071895424836
4,0.46846846846846846
4,0.5474452554744526
4,0.6370370370370371
4,0.6120689655172413
4,0.36619718309859156
4,0.6433566433566433
4,0.6153846153846154
4,0.6893939393939394
4,0.3785310734463277
4,0.6538461538461539
4,0.676923076923077
4,0.6722689075630253
4,0.49171270718232046
4,0.5570469798657718
4,0.75
4,0.5606060606060606
4,0.7614678899082569
4,0.24539877300613497
4,0.5642857142857143
4,0.5766423357664233
4,0.6694214876033058
4,0.7297297297297297
4,0.6
4,0.5136986301369864
4,0.3785310734463277
4,0.5470085470085471
4,0.7230769230769231
4,0.7333333333333333
4,0.7073170731707317
4,0.5611510791366906
4,0.64
4,0.6759259259259259
4,0.6460176991150443
4,0.584
4,0.5563380281690141
4,0.5441176470588235
4,0.631578947368421
4,0.6535433070866141
4,0.583941605839416
4,0.664
4,0.5365853658536586
4,0.5970149253731343
4,0.6532258064516129
4,0.717948717948718
4,0.6267605633802817
4,0.5238095238095238
4,0.6589147286821705
4,0.5846153846153846
4,0.2621951219512195
4,0.7131147540983607
4,0.7372881355932204
4,0.7586206896551724
4,0.672566371681416
4,0.7538461538461538
4,0.5766423357664233
4,0.4713375796178344
4,0.2613981762917933
4,0.6293706293706294
4,0.6271186440677966
4,0.3092369477911647
4,0.6170212765957447
4,0.6014492753623188
4,0.6666666666666666
4,0.7387387387387387
4,0.3347107438016529
4,0.7265625
4,0.5774647887323944
4,0.6666666666666666
4,0.6050955414012739
4,0.6637931034482759
4,0.7049180327868853
4,0.5693430656934306
4,0.5639097744360902
4,0.6102941176470589
4,0.6015625
4,0.5902777777777778
4,0.6546762589928058
4,0.60431654676259
4,0.5753424657534246
4,0.5446428571428571
4,0.5338345864661654
4,0.39664804469273746
4,0.6694915254237288
4,0.6044776119402985
4,0.7105263157894737
4,0.22866894197952217
4,0.5620437956204379
4,0.2534246575342466
4,0.4406779661016949
4,0.6456692913385826
4,0.6058394160583942
4,0.6538461538461539
4,0.6030534351145038
4,0.6666666666666666
4,0.5714285714285714
4,0.75
4,0.5289256198347108
4,0.7105263157894737
4,0.696969696969697
4,0.6164383561643836
4,0.5605095541401274
4,0.24914675767918087
4,0.536
4,0.6397058823529411
4,0.6402877697841727
4,0.6507936507936508
4,0.6027397260273972
4,0.6133333333333333
4,0.736
4,0.5983606557377049
4,0.6428571428571429
4,0.68
4,0.7153846153846154
4,0.2611683848797251
4,0.6727272727272727
4,0.6896551724137931
4,0.5592105263157895
4,0.5655172413793104
4,0.4911242603550296
4,0.7431192660550459
4,0.6153846153846154
4,0.5357142857142857
4,0.6376811594202898
4,0.7364341085271318
4,0.7154471544715447
4,0.6120689655172413
4,0.5968992248062015
4,0.6762589928057554
4,0.6428571428571429
4,0.5573770491803278
4,0.6312056737588653
4,0.717948717948718
4,0.6893939393939394
4,0.8070175438596491
4,0.6545454545454545
4,0.7419354838709677
4,0.3557692307692308
4,0.6271186440677966
4,0.6062992125984252
4,0.635036496350365
4,0.6538461538461539
4,0.5704697986577181
4,0.5611510791366906
4,0.5234899328859061
4,0.6618705035971223
4,0.7192982456140351
4,0.5089820359281437
4,0.2867383512544803
4,0.656934306569343
4,0.6413793103448275
4,0.7094017094017094
4,0.5454545454545454
4,0.672566371681416
4,0.6386554621848739
4,0.5636363636363636
4,0.5916666666666667
4,0.8559322033898306
4,0.6148148148148148
4,0.5666666666666667
4,0.25412541254125415
4,0.5771812080536913
4,0.5504587155963303
4,0.539568345323741
4,0.5813953488372093
4,0.639344262295082
4,0.6376811594202898
4,0.6746031746031746
4,0.5895522388059702
4,0.7142857142857143
4,0.5740740740740741
4,0.7372881355932204
4,0.626984126984127
4,0.5524475524475524
4,0.6
4,0.6595744680851063
4,0.5421686746987951
4,0.5874125874125874
4,0.7258064516129032
4,0.5126050420168067
4,0.5944055944055944
4,0.6551724137931034
4,0.7857142857142857
4,0.6064516129032258
4,0.5983606557377049
4,0.5625
4,0.696
4,0.7614678899082569
4,0.36363636363636365
4,0.6027397260273972
4,0.558282208588957
4,0.6838235294117647
4,0.6890756302521008
4,0.5454545454545454
4,0.49171270718232046
4,0.5238095238095238
4,0.5034965034965035
4,0.5128205128205128
4,0.38095238095238093
4,0.6417910447761194
4,0.5454545454545454
4,0.8
4,0.6949152542372882
4,0.7398373983739838
4,0.8205128205128205
4,0.4921875
4,0.6338028169014085
4,0.6028368794326241
4,0.6875
4,0.3090128755364807
4,0.47770700636942676
4,0.547945205479452
4,0.7310924369747899
4,0.7295081967213115
4,0.6299212598425197
4,0.5290322580645161
4,0.6714285714285714
4,0.6893939393939394
4,0.6953125
4,0.6716417910447762
4,0.7407407407407407
4,0.23972602739726026
4,0.5038167938931297
4,0.24914675767918087
4,0.6311475409836066
4,0.626984126984127
4,0.5967741935483871
4,0.6165413533834586
4,0.6153846153846154
4,0.5694444444444444
4,0.35096153846153844
4,0.5973154362416108
4,0.6587301587301587
4,0.5625
4,0.3157894736842105
4,0.5985401459854015
4,0.6461538461538462
4,0.33640552995391704
4,0.6691729323308271
4,0.3317307692307692
4,0.384180790960452
4,0.6394557823129252
4,0.5059523809523809
4,0.6119402985074627
4,0.6583333333333333
4,0.5575221238938053
4,0.5850340136054422
4,0.7699115044247787
4,0.46987951807228917
4,0.5970149253731343
4,0.6616541353383458
4,0.6614173228346457
4,0.6949152542372882
4,0.5460526315789473
4,0.8035714285714286
4,0.6890756302521008
4,0.5409836065573771
4,0.5942028985507246
4,0.6535433070866141
4,0.5460992907801419
4,0.5338345864661654
4,0.6165413533834586
4,0.6328125
4,0.6201550387596899
4,0.5259259259259259
4,0.6212121212121212
4,0.6408450704225352
4,0.2619047619047619
4,0.6764705882352942
4,0.6066666666666667
4,0.3904109589041096
4,0.5970149253731343
4,0.7256637168141593
4,0.7586206896551724
4,0.6102941176470589
4,0.6716417910447762
4,0.5874125874125874
4,0.44505494505494503
4,0.6666666666666666
4,0.5303030303030303
4,0.8157894736842105
4,0.6014492753623188
4,0.6068376068376068
4,0.7169811320754716
4,0.6475409836065574
4,0.6333333333333333
4,0.6029411764705882
4,0.7058823529411765
4,0.6214285714285714
4,0.4585987261146497
4,0.6551724137931034
4,0.3076923076923077
4,0.5984848484848485
4,0.6890756302521008
4,0.515527950310559
4,0.35714285714285715
4,0.7033898305084746
4,0.6033057851239669
4,0.5793103448275863
4,0.7543859649122807
4,0.5328467153284672
4,0.624113475177305
4,0.6589147286821705
4,0.574468085106383
4,0.68
4,0.7166666666666667
4,0.5671641791044776
4,0.6271186440677966
4,0.6115702479338843
4,0.6756756756756757
4,0.5882352941176471
4,0.5967741935483871
4,0.5915492957746479
4,0.5087719298245614
4,0.6721311475409836
4,0.6296296296296297
4,0.6258992805755396
4,0.6785714285714286
4,0.5971223021582733
4,0.5944055944055944
4,0.7226890756302521
4,0.6120689655172413
4,0.36538461538461536
4,0.42105263157894735
4,0.36538461538461536
4,0.5403726708074534
4,0.5
4,0.5259259259259259
4,0.48148148148148145
4,0.4700854700854701
4,0.6949152542372882
4,0.5253164556962026
4,0.6923076923076923
4,0.5752212389380531
4,0.48502994011976047
4,0.6186440677966102
4,0.5428571428571428
4,0.23780487804878048
4,0.5691056910569106
4,0.3112033195020747
4,0.6694214876033058
4,0.7117117117117117
4,0.9
4,0.6232876712328768
4,0.5031055900621118
4,0.5857142857142857
4,0.5869565217391305
4,0.7256637168141593
4,0.47761194029850745
4,0.6475409836065574
4,0.4567901234567901
4,0.6344827586206897
4,0.6204379562043796
4,0.7622950819672131
4,0.5939849624060151
4,0.7142857142857143
4,0.6548672566371682
4,0.6170212765957447
4,0.5314685314685315
4,0.5217391304347826
4,0.6890756302521008
4,0.6788990825688074
4,0.5538461538461539
4,0.6171875
4,0.703125
4,0.6040268456375839
4,0.6231884057971014
4,0.7105263157894737
4,0.5757575757575758
4,0.5772357723577236
4,0.7109375
4,0.5462184873949579
4,0.7603305785123967
4,0.6984126984126984
4,0.3440366972477064
4,0.4222222222222222
4,0.6428571428571429
4,0.8017241379310345
4,0.3261802575107296
4,0.6
4,0.4301675977653631
4,0.5407407407407407
4,0.6126760563380281
4,0.46564885496183206
4,0.7542372881355932
4,0.6825396825396826
4,0.7007874015748031
4,0.6752136752136753
4,0.6206896551724138
4,0.5642857142857143
4,0.54421768707483
4,0.6013986013986014
4,0.5179856115107914
4,0.6293706293706294
4,0.5826771653543307
4,0.5496688741721855
4,0.6106870229007634
4,0.652542372881356
4,0.5934959349593496
4,0.6204379562043796
4,0.675
4,0.7321428571428571
4,0.6
4,0.6929133858267716
4,0.6557377049180327
4,0.6949152542372882
4,0.4968152866242038
4,0.7419354838709677
4,0.5325443786982249
4,0.7230769230769231
4,0.6466165413533834
4,0.6174496644295302
4,0.5214285714285715
4,0.3778801843317972
4,0.5877862595419847
4,0.6692913385826772
4,0.32
4,0.5460992907801419
4,0.5704225352112676
4,0.6129032258064516
4,0.6319444444444444
4,0.7310924369747899
4,0.5126050420168067
4,0.7543859649122807
4,0.6910569105691057
4,0.47107438016528924
4,0.5772357723577236
4,0.5352112676056338
4,0.5887096774193549
4,0.6434108527131783
4,0.5714285714285714
4,0.4591194968553459
4,0.6106870229007634
4,0.656
4,0.6201550387596899
4,0.6825396825396826
4,0.6697247706422018
4,0.6178861788617886
4,0.6102941176470589
4,0.30364372469635625
4,0.8407079646017699
4,0.6220472440944882
4,0.5714285714285714
4,0.5299145299145299
4,0.7380952380952381
4,0.365296803652968
4,0.616822429906542
4,0.5864661654135338
4,0.6460176991150443
4,0.6356589147286822
4,0.75
4,0.6589147286821705
4,0.6418918918918919
4,0.7383177570093458
4,0.5954198473282443
4,0.6159420289855072
4,0.49166666666666664
4,0.5857142857142857
4,0.5985915492957746
4,0.6083333333333333
4,0.24742268041237114
4,0.5967741935483871
4,0.5555555555555556
4,0.5089285714285714
4,0.5403225806451613
4,0.6014492753623188
4,0.6904761904761905
4,0.6935483870967742
4,0.6614173228346457
4,0.6052631578947368
4,0.7131147540983607
4,0.6666666666666666
4,0.5822784810126582
4,0.7384615384615385
4,0.5902777777777778
4,0.5167785234899329
4,0.717948717948718
4,0.6
4,0.49700598802395207
4,0.675
4,0.65
4,0.7099236641221374
4,0.5547945205479452
4,0.7014925373134329
4,0.6507936507936508
4,0.6338028169014085
4,0.6846846846846847
4,0.33640552995391704
4,0.5547945205479452
4,0.6528925619834711
4,0.6333333333333333
4,0.6666666666666666
4,0.5703703703703704
4,0.6557377049180327
4,0.36607142857142855
4,0.5746268656716418
4,0.6583333333333333
4,0.5426829268292683
4,0.572463768115942
4,0.5555555555555556
4,0.6124031007751938
4,0.568
4,0.2773972602739726
4,0.6186440677966102
4,0.6283185840707964
4,0.4785276073619632
4,0.5952380952380952
4,0.4880952380952381
4,0.4166666666666667
4,0.6384615384615384
4,0.7521367521367521
4,0.8095238095238095
4,0.6870229007633588
4,0.4817073170731707
4,0.35
4,0.5660377358490566
4,0.5539568345323741
4,0.56
4,0.6102941176470589
4,0.6607142857142857
4,0.6268656716417911
4,0.6013071895424836
4,0.3669724770642202
4,0.6875
4,0.5214285714285715
4,0.6727272727272727
4,0.6902654867256637
4,0.5588235294117647
4,0.49333333333333335
4,0.5176470588235295
4,0.3963963963963964
4,0.5570469798657718
4,0.5789473684210527
4,0.6491228070175439
4,0.6888888888888889
4,0.5985401459854015
4,0.6240601503759399
4,0.5521472392638037
4,0.5891472868217055
4,0.5952380952380952
4,0.6451612903225806
4,0.34285714285714286
4,0.5923076923076923
4,0.6328125
4,0.5983606557377049
4,0.6747967479674797
4,0.5878378378378378
4,0.5714285714285714
4,0.6176470588235294
4,0.7155963302752294
4,0.6015037593984962
4,0.7181818181818181
4,0.7155172413793104
4,0.5611510791366906
4,0.6090225563909775
4,0.562962962962963
4,0.8421052631578947
4,0.7033898305084746
4,0.49673202614379086
4,0.7217391304347827
4,0.8521739130434782
4,0.5952380952380952
4,0.5887096774193549
4,0.5548387096774193
4,0.4866666666666667
4,0.5955882352941176
4,0.6697247706422018
4,0.5460122699386503
4,0.62
4,0.5833333333333334
4,0.5329341317365269
4,0.6027397260273972
4,0.5661764705882353
4,0.5637583892617449
4,0.3448275862068966
4,0.4067796610169492
4,0.6890756302521008
4,0.5276073619631901
4,0.5586206896551724
4,0.5664335664335665
4,0.5960264900662252
4,0.6230769230769231
4,0.7606837606837606
4,0.8679245283018868
4,0.6446280991735537
4,0.4745762711864407
4,0.5569620253164557
4,0.6277372262773723
